,SKU,Product_Name,Category,main_category,sub_category,Is_Bridal,Has_Discount,is_bestseller,Definition,Product_URL,Extra_Detail_on_Product,Delivery_Time,NeckPiece_Type,Earing_Type,Haaram_Length,Earring_Length,Dome_Width,Available_Options,Availability_Rope_Addon,Availability_Chain_Addon,Availability_Size_2.4,Availability_Size_2.6,Availability_Size_2.8,Availability_Size_2.10,Availability,Size_2.4_availability,Size_2.6_availability,Size_2.8_availability,Size_2.10_availability,Any_Size_Available,Rope_Cost,Chain_Cost,Size_2.4_Cost,Size_2.6_Cost,Size_2.8_Cost,Size_2.10_Cost,Base_Price_Without_Addon,Discounted_Base_Price_Without_Addon,Final_Price_with_Rope_Addon,Final_Price_with_Chain_Addon,american,antique,indo,kerala,mediterranean,traditional,royal,victorian,vintage,western,work,party,bold,invisible,goddess,floral,coin,krishna,lakshmi,maangaz,peacock,tamara,temple,coral,beaded,emerald,pearl,ruby,stoned
467,M35245,Nagasi bridal haaram,"Exclusive, Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,0,0,0,antique gold finished goddess Lakshmi and peacock designed temple designer real gold inspired cluster golden beaded bold bridal haaram comes with the bold jhumkies and maang tikka,https://madeforhers.in/product/nagasi-bridal-haaram/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,2.2,1.1,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,6199,No Discount,6199,6259,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
468,M82962,Nagasi haaram,"Exclusive, Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,0,0,0,"antique gold finished goddess Lakshmi, peacock kempu stone worked cluster pearl nagas real gold inspired haaram set  comes with the jhumkies",https://madeforhers.in/product/nagasi-haaram-2/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,pushback,Not Applicable,2,0.9,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,3699,No Discount,Not Applicable,Not Applicable,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
469,M66219,Nagasi haaram – top 10,"Haaram, Re Stocks",Golden Jewellery,Haaram,0,0,0,antique black gold finished  goddess lakshmi designed nagasi haaram set.,https://madeforhers.in/product/nagasi-haaram/,The length of the haaram can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,1.3,0.9,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,2549,No Discount,2549,2609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
470,M29935,Nagasi long haaram set,"Exclusive, Golden Jewellery, Haaram, New Arrivals, Re Stocks",Golden Jewellery,Haaram,0,0,0,"antique gold finished goddess Lakshmi, peacock kempu stone worked cluster pearl nagas real gold inspired haaram set  comes with the jhumkies",https://madeforhers.in/product/nagasi-long-haaram-set/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,pushback,Not Applicable,2.2,1.1,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,3599,No Discount,3599,3659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
471,M56669,Nagasi real gold inspired haaram – KOVIL,"Exclusive, Golden Jewellery, Haaram, Re Stocks",Golden Jewellery,Haaram,0,1,0,Antique gold finished goddess lakshmi  designed real gold inspired 3d pattern long bridal haaram set with bold jhumkas,https://madeforhers.in/product/nagasi-real-gold-inspired-haaram/,The length of the haaram can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,11.3,2,1.2,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,3899,3699,3699,3759,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
472,M83845,Nagasi temple designer haaram,"Exclusive, Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,0,0,0,antique gold finished goddess Lakshmi and peacock designed real gold inspired golden beaded majestic long haaram set,https://madeforhers.in/product/nagasi-temple-designer-haaram/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.9,1,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,2799,No Discount,2799,2859,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
473,M12445,nagasi version 4,"Bridal Wears, Golden Jewellery, Haaram",Golden Jewellery,Haaram,1,0,0,"South indian traditional nagasi temple jewellery neckpiece set,it comes with pair of light weighted earrings.",https://madeforhers.in/product/nagasi-version-4-3/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,2409,No Discount,Not Applicable,Not Applicable,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
474,M57345,nakshi dual line haaram- Temple desighner – KOVIL,"Golden Jewellery, Haaram, Re Stocks",Golden Jewellery,Haaram,0,0,0,dual layered goddess lakshmi and peacock pattern temple gold finished bold haaram set,https://madeforhers.in/product/nakshi-dual-line-haaram/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,2799,No Discount,2799,2859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
475,M13366,nakshi haaram,"Bridal Wears, Golden Jewellery, Haaram, Re Stocks",Golden Jewellery,Haaram,1,0,0,temple gold finished goddess lakshmi and peacock designed nakshi pattern long bridal haaram set,https://madeforhers.in/product/nakshi-haaram/,The length of the haaram can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,10,1.9,1,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,2649,No Discount,2649,2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
476,M13733,nakshi haaram set – top 10,"Bridal Wears, Golden Jewellery, Haaram, Re Stocks",Golden Jewellery,Haaram,1,0,0,temple gold finished goddess lakshmi designed nakshi haaram set,https://madeforhers.in/product/nakshi-haaram-set/,The length of the haaram can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,2,1,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,2649,No Discount,Not Applicable,Not Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
477,M72143,Nandhini devi haaram set,"Exclusive, Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,0,0,0,antique gold finished ponnien selvan nandhini devi and cluster pearl worked traditional bridal haaram,https://madeforhers.in/product/nandhini-devi-haaram-set/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,pushback,Not Applicable,1.4,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,4399,No Discount,Not Applicable,Not Applicable,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
478,M55686,narayani haaram,"Haaram, Re Stocks",Golden Jewellery,Haaram,0,0,0,matte gold finished extremely lite weighted beautiful peacock designed haaram set,https://madeforhers.in/product/narayani/,The length of the haaram can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1,0.8,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1229,No Discount,1229,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
479,M36262,niralya peacock guttapusalu – Guttapusalu,"Golden Jewellery, Haaram",Golden Jewellery,Haaram,0,0,0,matte gold finished peacock designed lakshmi and floral coined designed cluster pearl peacock pattern guttapusalu long haaram set,https://madeforhers.in/product/niralya-peacock-guttapusalu/,The length of the haaram can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,9.3,2,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1829,No Discount,1829,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
480,M21568,nita ambani haaram set- cindrella,"Golden Jewellery, Haaram, Re Stocks",Silver Jewellery,Haaram,0,0,0,silver plated tri layered American diamond micro stone worked floral designed nita ambani pattern long haaram set,https://madeforhers.in/product/nita-ambani-haaram-set/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,2049,No Discount,2049,2109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481,M37796,palakka haaram,"Golden Jewellery, Haaram, Re Stocks",Golden Jewellery,Haaram,0,0,0,matte gold finished keralites favourite traditional maanga designed palakka haaram set comes with a pair of earstud,https://madeforhers.in/product/palakka-haaram/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",premium quality nylon maroon rope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1479,No Discount,1479,1539,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,M89626,palakka real gold inspired haaram,"Golden Jewellery, Haaram",Golden Jewellery,Haaram,0,0,0,micro gold plated traditional kerala jewellery polished leafy pattern super light weighted  palakka long haaram set,https://madeforhers.in/product/palakka-real-gold-inspired-haaram/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",premium quality nylon maroon rope,pushback,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,2049,No Discount,Not Applicable,Not Applicable,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,M98912,palakka real gold inspired haaram,"Golden Jewellery, Haaram",Golden Jewellery,Haaram,0,0,0,micro gold plated traditional kerala jewellery polished leafy pattern real gold inspired super light weighted and flexible long haaram set with earstud,https://madeforhers.in/product/palakka-real-gold-inspired-haaram-2/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,Not Applicable,Not Applicable,0.4,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,1659,No Discount,Not Applicable,Not Applicable,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,M91412,Pasalai lakshmi coin haaram – coinn,"Exclusive, Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,0,0,0,antique gold finished goddess lakshmi and peacock designed real gold inspired traditional bridal haaram set comes with the jhumies,https://madeforhers.in/product/pasalai-lakshmi-coin-haaram/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,2.4,0.8,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,3333,No Discount,3333,3393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
485,M86712,Peacock Victorain haaram set – cele,"Bridal Wears, Golden Jewellery, Haaram",Golden Jewellery,Haaram,1,0,0,antique gold finished trilayerd handcrafted exquisite stone worked victorain haaram set with statement earrings.,https://madeforhers.in/product/peacock-victorain-haaram-set/,The length of the haaram can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,12,1.2,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,1999,No Discount,Not Applicable,Not Applicable,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,M61329,Pearl chain – green,"Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,0,0,0,single layer faux pearl midlength chain,https://madeforhers.in/product/pearl-chain-2/,The length of the haaram can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,899,No Discount,899,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
487,M88441,Pearl chain – purple,"Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,0,0,0,single layer faux pearl midlength chain,https://madeforhers.in/product/pearl-chain/,The length of the haaram can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,899,No Discount,Not Applicable,Not Applicable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
488,M72819,pirainilaa midlength haaram,"Golden Jewellery, Haaram",Golden Jewellery,Haaram,0,0,0,antique gold finished leafy pattern american diamond micro stone worker long haaram set,https://madeforhers.in/product/pirainilaa-haaram/,No extra details available for this product,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,Not Applicable,Not Applicable,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,1559,No Discount,1559,1619,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,M96791,Pongathai haaram version 2,"Exclusive, Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,0,0,0,antique gold finished goddess Lakshmi designed temple designer pendant worked four layered premium agate beaded layered hand crafted long haaram set with exquisite stone worked,https://madeforhers.in/product/amrutham-layered-temple-designer-haaram/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,2,1,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,3299,No Discount,3299,3359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
490,M46218,Ponkani lakshmi cluster pearl haaram,"Exclusive, Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,0,0,0,antique gold finished goddess lakshmi and cluster pearl worked bridal long haaram set comes with the statement earrings,https://madeforhers.in/product/ponkani-lakshmi-cluster-pearl-haaram/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,2.6,Not Applicable,Not Applicable,0,0,0,0,0,0,Out of stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,0,0,0,0,0,0,0,5299,No Discount,Not Applicable,Not Applicable,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
491,M86686,Poongothai haaram,"Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,0,0,0,antique gold finished goddess Lakshmi and peacock designed exquisite stone worked four layered agate beaded long haaram set comes with the jhumkies,https://madeforhers.in/product/poongothai-haaram/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",backrope,pushback,Not Applicable,1.6,0.9,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,3299,No Discount,3299,3359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
492,M35363,Pushti Lakshmi coin haaram- exclusive – coinn,"Bridal Wears, Exclusive, Golden Jewellery, Haaram, New Arrivals",Golden Jewellery,Haaram,1,0,0,antique gold finished real gold inspired Lakshmi coin haaram set with jhumkies,https://madeforhers.in/product/pushti-lakshmi-coin-haaram/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,pushback,Not Applicable,1.9,0.9,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,3599,No Discount,3599,3659,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
493,M66635,Pushti version 2 Lakshmi coin haaram set – coinn,"Exclusive, Golden Jewellery, Haaram, New Arrivals, Re Stocks",Golden Jewellery,Haaram,0,0,0,antique gold finished goddess Lakshmi and 3d coin worked temple designer real gold inspired long haaram set comes with the jhumies,https://madeforhers.in/product/pushti-version-2-lakshmi-coin-haaram-set/,The length of the necklace can be adjust it to your preference using the back rope or back chain attachment.,"We take 3 business days to ship any product. After the shipment, it takes 5 to 9 Working Days to reach you.",Not Applicable,pushback,Not Applicable,2,1,"Rope, Chain",1,1,0,0,0,0,In stock,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,0,60,0,0,0,0,3309,No Discount,3309,3369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
